rozetka_row_id;site_category_id;site_category_name;site_category_visible;site_parent_id;rozetka_parent_id;rozetka_category_name;rozetka_exclude;products_count
2269;4627907;;;;723119;"Чоловічі ювелірні прикраси";0;0
1187;4627914;;;;723119;"Жіночі ювелірні прикраси";0;0
932;4627921;;;;723119;"Дитячі ювелірні прикраси";0;0
2160;4627928;;;;4630220;"Мужские аксессуары";0;0
1046;4627935;;;;4630220;"Женские аксессуары";0;0
1566;4627942;;;;723119;"Каблучки ювелірні";0;0
3390;4627949;;;;0;"Смартфони, ТВ і електроніка";0;0
3951;4627963;;;;3520929;"Уход за питомцем";0;0
382;4627970;;;;124813;"Аэраторы для смесителей";0;0
4181;4627977;;;;4624900;"Шведські стінки та турніки";0;0
515;4627991;;;;723119;"Браслети ювелірні";0;0
4029;4628005;;;;375695;Фоторамки;0;0
213;4628012;;;;4627311;"Аксессуары для алкоголя и курения";0;0
3426;4628019;;;;4633009;Соуси;0;0
2929;4628026;;;;4626604;"Принадлежности для суши";0;0
2946;4628033;;;;4627659;"Азійські продукти";0;0
2797;4628040;;;;4626569;"Підгузки для дорослих";0;0
3955;4628054;;;;753584;"Уход за украшениями";0;0
2485;4628061;;;;4633041;"Овочева консервація";0;0
4038;4628068;;;;4633041;"Фруктова консервація";0;0
3143;4628075;;;;4627659;"Рибні консерви";0;0
2455;4628082;;;;3520929;"Оборудование для груминга";0;0
2531;4628089;;;;80257;"Оптические аксессуары и адаптеры";0;0
2483;4628096;;;;80263;"Об'єктиви для мобільних пристроїв";0;0
3884;4628103;;;;203883;"Збільшувальне скло";0;0
2537;4628110;;;;4628089;"Оптические устройства и адаптеры";0;0
3346;4628117;;;;4627851;"Системи охорони і безпеки";0;0
4026;4628124;;;;4627949;"Фото та відео";0;0
5658;4628131;;;;83850;"Уцінені годинники";0;0
3661;4628145;;;;81202;"Тактическая одежда и обмундирование";0;0
105;4628159;;;;3429643;"CO2 обладнання";0;0
106;4628159;;;;3429643;"CO2 оборудование";0;0
2127;4628166;;;;4627311;"Морська тематика";0;0
3656;4628173;;;;3520929;"Таблички и наклейки";0;0
1791;4628180;;;;80025;"Велика та вбудована побутова техніка";0;0
3607;4628187;;;;2460422;"Сумки для взуття";0;0
1549;4628194;;;;4653880;Ковпаки;0;0
257;4628201;;;;4626604;"Аксесуари для миття посуду";0;0
1947;4628208;;;;375695;"Магнітні дошки";0;0
4242;4628222;;;;4639528;Шпаклівка;0;0
3813;4628236;;;;4625256;"Торговельні меблі";0;0
939;4628306;;;;4656398;Дефлектори;0;0
3377;4628313;;;;4649190;"Слабоалкогольні напої";0;0
3753;4628327;;;;4627388;Техно-арт;0;0
1504;4628334;;;;4628348;"Класичні гітари";0;0
788;4628348;;;;297207;Гітари;0;0
783;4628355;;;;297207;"Гітарне обладнання";0;0
2778;4628362;;;;80260;"Подарунки для новонароджених";0;0
4077;4628369;;;;4644304;"Хлебцы и галеты";0;0
2103;4628383;;;;80106;"Мойки, смесители, сифоны";0;0
2698;4628390;;;;152463;"Печі, буржуйки, булер'яни";0;0
1793;4628397;;;;4627659;Крупи;0;0
582;4628404;;;;80106;"Ванны, боксы, душевые";0;0
2868;4628411;;;;80106;"Сушарки для рушників і радіатори";0;0
3184;4628418;;;;0;"Сантехніка та ремонт";0;0
2467;4628425;;;;4627851;"Обладнання для салонів краси";0;0
3592;4628432;;;;4628425;"Стільці майстра";0;0
1632;4628439;;;;4627052;"Компоненты для жидкостей";0;0
2272;4628446;;;;4627659;Борошно;0;0
1431;4628453;;;;2460407;"Набори для каліграфії";0;0
3899;4628460;;;;4627311;"Украинские сувениры";0;0
5119;4628467;;;;4670071;"Ортопедичні устілки";0;0
874;4628474;;;;4629305;"Депіляція та шугаринг";0;0
701;4628481;;;;4628474;Воскоплави;0;0
1725;4628495;;;;4628425;"Косметологічні меблі";0;0
2624;4628502;;;;4628425;"Перукарське обладнання";0;0
2983;4628509;;;;4628495;"Процедурні кушетки";0;0
1875;4628516;;;;4628425;"Лампи лупи";0;0
3477;4628523;;;;4628474;"Засоби до і після депіляції";0;0
1519;4628530;;;;4639184;"Бульби та цибулини";0;0
3625;4628537;;;;4627680;Сухофрукти;0;0
224;4628551;;;;297207;"Аксесуари для гітар";0;0
1302;4628558;;;;723964;"Золотые изделия для волос и головы";0;0
2622;4628565;;;;4628502;"Перукарські мийки";0;0
3541;4628572;;;;435969;Стерилізатори;0;0
417;4628579;;;;4626063;"Беговые дорожки для собак";0;0
2623;4628600;;;;4628502;"Перукарські візки";0;0
2621;4628607;;;;4628502;"Перукарські крісла";0;0
360;4628621;;;;4629305;Аптека;0;0
4626;4628628;;;;4628712;"Дерматологічні препарати";0;0
5240;4628642;;;;4628712;"Препарати для судин";0;0
4953;4628649;;;;4628712;"Ліки від застуди";0;0
5233;4628656;;;;4628712;"Препарати для сечостатевої системи";0;0
5234;4628663;;;;4628712;"Препарати для нервової системи";0;0
5235;4628670;;;;4628712;"Препарати для опорно-рухової системи";0;0
4949;4628684;;;;4674196;"Ліки для шлунка";0;0
5239;4628705;;;;4628712;"Препарати для серця";0;0
4956;4628712;;;;4628621;"Лікарські препарати";0;0
3787;4628719;;;;4628621;"Товари медичного призначення";0;0
4114;4628737;;;;753879;"Цепи для тела";0;0
4113;4628744;;;;753879;"Цепи для бедра";0;0
3440;4628751;;;;2033137;Спецодяг;0;0
3439;4628758;;;;2577232;Спецвзуття;0;0
3763;4628765;;;;4627949;"Товари Samsung та аксесуари";0;0
3776;4628772;;;;80260;"Товари для свят";0;0
2436;4628793;;;;230134;Нічники;0;0
2562;4628800;;;;105277;"Освещение для детской комнаты";0;0
1663;4628807;;;;4628989;"Контактні лінзи";0;0
3505;4628821;;;;4628989;"Засоби для догляду за лінзами";0;0
2671;4628828;;;;4628719;"Перев'язувальні матеріали";0;0
2743;4628835;;;;4628719;Пластир;0;0
4245;4628842;;;;4628719;Шприци;0;0
4234;4628849;;;;4628719;"Шовний матеріал";0;0
4957;4628856;;;;4628621;"Лікарські трави та збори";0;0
3744;4628863;;;;4628719;Тести;0;0
2027;4628870;;;;4628719;"Медичні інструменти";0;0
2028;4628877;;;;4628719;"Медицинские наборы";0;0
1345;4628884;;;;4628719;"Медичні рукавички";0;0
1476;4628891;;;;4628719;"Катетери та зонди";0;0
2148;4628898;;;;4628719;"Сечоприймачі, калоприймачі, судна";0;0
2026;4628905;;;;4628719;"Медична одноразова продукція";0;0
361;4628912;;;;4628719;"Аптечки, футляри, контейнери";0;0
3348;4628919;;;;4628719;"Системы переливания";0;0
834;4628926;;;;2514877;Датери;0;0
2008;4628982;;;;4671666;Передпокої;0;0
2530;4628989;;;;4628621;Оптика;0;0
2590;4628996;;;;4628989;Окуляри;0;0
2528;4629003;;;;4628989;"Оправа для окулярів";0;0
2030;4629017;;;;296831;"Мідні духові";0;0
584;4629024;;;;296831;Варгани;0;0
2820;4629031;;;;152458;"Підставки для квітів";0;0
2652;4629038;;;;4627659;Паштети;0;0
2439;4629066;;;;2514877;Нумератори;0;0
2566;4629073;;;;2514877;"Оснащення для печаток та штампів";0;0
590;4629080;;;;4626569;"Ватні палички";0;0
1258;4629087;;;;155515;"Запчастини для ланцюгових пил";0;0
1257;4629094;;;;152459;"Запчастини для тримерів";0;0
1246;4629101;;;;155824;"Запчастини для культиваторів та мотоблоків";0;0
4725;4629108;;;;152459;"Запчастини для газонокосарок";0;0
3842;4629122;;;;4648686;Милиці;0;0
1992;4629129;;;;4657815;"Масажні крісла";0;0
199;4629143;;;;4650658;"Акумулятори для планшетів";0;0
328;4629150;;;;284865;"Акустические клавишные инструменты";0;0
3555;4629171;;;;152458;"Стойки для одежды";0;0
3532;4629178;;;;152458;"Стелажі та консолі";0;0
3861;4629185;;;;152458;Тумби;0;0
2851;4629192;;;;152458;Полиці;0;0
2302;4629199;;;;753884;"Наборные подвески";0;0
2619;4629207;;;;2048602;Парафінотерапія;0;0
2618;4629214;;;;4629207;Парафіноплави;0;0
270;4629221;;;;4629207;"Аксесуари для парафінотерапії";0;0
1722;4629228;;;;4629207;"Косметичний парафін";0;0
2318;4629242;;;;4629207;"Набори для парафінотерапії";0;0
1463;4629249;;;;375695;Картини;0;0
1394;4629256;;;;3547641;"Інструменти для прибирання";0;0
4092;4629263;;;;3547641;"Зберігання та організація простору";0;0
4195;4629270;;;;152458;Ширми;0;0
5089;4629277;;;;4628712;Знеболювальні;0;0
2737;4629284;;;;4627851;"Пластикова тара";0;0
2992;4629291;;;;2586292;"Дитячі пудинги і йогурти";0;0
4379;4629298;;;;80255;"Аксесуари для клавіатур і мишок";0;0
1757;4629305;;;;0;"Краса та здоров'я";0;0
3475;4629312;;;;4650405;"Засоби для вигрібних ям та септиків";0;0
206;4629326;;;;4627949;"Аксесуари Samsung";0;0
3575;4629382;;;;4639424;"Будівельна хімія";0;0
412;4629389;;;;4625025;Батончики;0;0
450;4629396;;;;4649262;"Бісквіти та рулети";0;0
592;4629403;;;;4649262;Вафлі;0;0
992;4629410;;;;4633017;"Драже та льодяники";0;0
1033;4629417;;;;4633017;"Жувальні цукерки";0;0
4237;4629424;;;;4625025;"Шоколадні яйця";0;0
2413;4629431;;;;4625025;"Новорічні подарунки";0;0
2643;4629438;;;;4625025;Паста;0;0
2697;4629445;;;;4649262;Печиво;0;0
4235;4629452;;;;4625025;Шоколад;0;0
1293;4629459;;;;4633017;"Зефір і мармелад";0;0
291;4629466;;;;4630220;"Аксесуари для сумок";0;0
3275;4629492;;;;753584;"Серебряные аксессуары";0;0
703;4629499;;;;4633017;"Східні солодощі";0;0
1674;4629506;;;;4625025;"Цукерки у коробці";0;0
1373;4629513;;;;4626923;"Інгредієнти для приготування алкогольних напоїв";0;0
35;4629520;;;;4656416;Автокилимки;0;0
36;4629520;;;;4656416;Автоковрики;0;0
3277;4629527;;;;4629492;"Серебряные булавки и заколки";0;0
2242;4629534;;;;753674;"Мужские серьги / Одинарные серьги";0;0
2777;4629541;;;;80261;"Подарунки для геймерів";0;0
91;4629548;;;;4625698;3D-панелі;0;0
364;4629557;;;;117101;"Арматура для унітазів";0;0
4182;4629564;;;;435964;"Швейна техніка та аксесуари";0;0
318;4629578;;;;4629564;"Аксесуари для швейної техніки";0;0
1586;4629592;;;;152458;Комоди;0;0
3056;4629599;;;;4632768;"Рослинне молоко";0;0
3552;4629606;;;;295852;Стійки;0;0
2735;4629613;;;;295852;Пластики;0;0
3670;4629620;;;;295852;"Тарілки для ударних";0;0
2658;4629627;;;;295852;"Педалі для барабанів";0;0
2601;4629634;;;;295852;"Палички для ударних";0;0
3018;4629641;;;;295852;Педи;0;0
840;4629648;;;;4657803;Двері;0;0
3618;4629655;;;;4624997;Суперфуди;0;0
3730;4629674;;;;4628719;"Термометры и гигрометры";0;0
3290;4629686;;;;4629842;"Серебряные чокеры, шнурки на шею";0;0
507;4629716;;;;4626614;"Бочки та діжки";0;0
1379;4629728;;;;80106;"Інженерна сантехніка";0;0
1751;4629734;;;;4629728;"Запірна та запобіжна арматура";0;0
1591;4629740;;;;4629728;"Комплектующая запорная арматура";0;0
3852;4629746;;;;4629728;"Труби водопровідні";0;0
3994;4629752;;;;4629728;"Фітинги для водопровідних труб";0;0
3853;4629758;;;;4629728;"Труби каналізаційні";0;0
3995;4629764;;;;4629728;"Фітинги для каналізаційних труб";0;0
691;4629770;;;;4629728;"Водопровідні шланги";0;0
3069;4629782;;;;4629728;"Ревізійні люки";0;0
619;4629788;;;;4658044;"Повітророзподільні пристрої";0;0
1353;4629794;;;;4629728;"Утеплювач для труб";0;0
3473;4629800;;;;4629728;"Засоби герметизації";0;0
1545;4629806;;;;4629728;"Колектори та колекторні шафи";0;0
4960;4629812;;;;4628621;"Лікувально-профілактичні засоби";0;0
3939;4629818;;;;4630262;"Послуги страхування";0;0
3222;4629824;;;;4675908;Презервативи;0;0
3790;4629830;;;;4627949;"Товари Самсунг";0;0
3289;4629842;;;;753584;"Серебряные цепи";0;0
1675;4629848;;;;4625025;"Цукерки у м'якій упаковці";0;0
3976;4629860;;;;80019;"Фильмы на Blu-Ray дисках";0;0
4104;4629866;;;;80260;Квіти;0;0
2071;4629872;;;;298222;Микрофоны;0;0
5619;4629879;;;;83850;"Уцінені алкогольні напої та продукти";0;0
396;4629896;;;;4628348;Балалайки;0;0
1961;4629908;;;;4628348;"Етнічні інструменти";0;0
336;4629914;;;;230133;"Альтернативні джерела енергії";0;0
4030;4629920;;;;4629914;"Сонячні панелі";0;0
3416;4629926;;;;4629914;"Сонячні колектори та геліосистеми";0;0
2049;4629932;;;;4629914;"Кріплення і аксесуари";0;0
4022;4629938;;;;4639536;"Форми для виробництва";0;0
5660;4629944;;;;83850;"Уцінені електронні сигарети та аксесуари";0;0
1191;4629950;;;;4625698;"Рідкі шпалери";0;0
2142;4629968;;;;4648566;Мотоцикли;0;0
3815;4629974;;;;4673770;"Гальмівні диски";0;0
3817;4629980;;;;4673770;"Гальмівні колодки";0;0
1310;4629986;;;;4630220;Парасолі;0;0
3418;4629992;;;;4630220;"Сонцезахисні окуляри";0;0
797;4629998;;;;4630220;"Головні убори";0;0
2012;4630013;;;;152458;"Меблева фурнітура";0;0
2263;4630020;;;;4629842;"Мужские цепи";0;0
220;4630027;;;;80106;"Аксесуари для ванної кімнати";0;0
4190;4630034;;;;2460402;"Шило та нитки для прошивки";0;0
3061;4630041;;;;4625746;"Витратні матеріали для принтерів наклейок";0;0
4300;4630048;;;;4625901;Електроскутери;0;0
574;4630055;;;;375695;Вази;0;0
2078;4630082;;;;4644440;"Міні АЗС";0;0
4021;4630088;;;;4626629;"Форми для льоду";0;0
3267;4630100;;;;80253;"Серверне обладнання";0;0
3270;4630130;;;;4630100;"Серверні шафи";0;0
3269;4630136;;;;4630100;"Серверні стійки";0;0
282;4630142;;;;4630100;"Аксесуари для серверних стійок і шаф";0;0
1669;4630160;;;;80026;"Контролери RAID";0;0
1420;4630166;;;;4630100;"Кабели и переходники для серверов";0;0
1976;4630178;;;;4633969;"Маршрутизаторы SMB";0;0
144;4630184;;;;4630100;"KVM-переключатели SMB";0;0
145;4630184;;;;4630100;"KVM-переключатели SMB";0;0
143;4630184;;;;4630100;"KVM-перемикачі SMB";0;0
652;4630196;;;;4631882;Відеокомутатори;0;0
3610;4630220;;;;1162030;"Сумки та аксесуари";0;0
2545;4630226;;;;4633601;Картхолдери;0;0
749;4630232;;;;4633609;"Краватки та метелики";0;0
1225;4630238;;;;4633601;"Зажимы для купюр";0;0
2686;4630244;;;;4630220;Рукавиці;0;0
2826;4630250;;;;4633609;Підтяжки;0;0
2518;4630256;;;;4657803;Вікна;0;0
3936;4630262;;;;0;"Послуги та сервіси";0;0
2473;4630268;;;;4627851;"Обладнання і матеріали для сувенірної продукції";0;0
2470;4630274;;;;4630268;"Обладнання для сублімації";0;0
1996;4630280;;;;4630268;"Матеріали для сублімації";0;0
290;4630286;;;;4630268;"Аксесуари для сублімації";0;0
2466;4630292;;;;4630274;"Обладнання для різання та висікання металу";0;0
897;4630322;;;;753884;"Детские браслеты";0;0
3093;4630328;;;;4630220;"Ремені та пояси";0;0
4175;4630335;;;;4630220;"Шарфи та хустки";0;0
1523;4630342;;;;4633601;"Ключниці кишенькові";0;0
1724;4630349;;;;4630220;"Косметички та несесери";0;0
1744;4630356;;;;4633601;Гаманці;0;0
2878;4630363;;;;4633601;Портмоне;0;0
433;4630370;;;;4630220;Біжутерія;0;0
3146;4630377;;;;4630220;Рюкзаки;0;0
2694;4630391;;;;4625734;"Друкована продукція";0;0
3542;4630405;;;;3933312;"Стерилізатори, підігрівачі і сушарки для пляшечок";0;0
4151;4630412;;;;3933312;"Чохли та термосумки для пляшечок";0;0
1971;4630419;;;;4034476;"Маркери та лінери";0;0
3838;4630433;;;;2460422;"Тренажери для письма та читання";0;0
2541;4630440;;;;4626629;"Органайзери для бару";0;0
30;4630454;;;;4627858;Автозапчастини;0;0
4208;4630461;;;;4631312;Шафи-купе;0;0
2308;4630468;;;;4265798;"Набори у пологовий будинок";0;0
3106;4630482;;;;4265805;Робототехніка;0;0
4266;4630489;;;;4628124;"Екшн-камери й аксесуари";0;0
1464;4630494;;;;2460397;"Картонні коробки";0;0
5612;4630506;;;;83850;"Уцінене серверне обладнання";0;0
5635;4630512;;;;83850;"Уцінені новорічні товари";0;0
329;4630518;;;;267255;"Акустичні матеріали";0;0
965;4630524;;;;88468;"Для юных модниц";0;0
3442;4630536;;;;4265805;Спінери;0;0
951;4630542;;;;4643944;"Діагностичне обладнання";0;0
369;4630548;;;;4639408;Аромалампи;0;0
4384;4630644;;;;2048602;"Аксесуари для манікюру";0;0
724;4630656;;;;88468;"Высокотехнологичные игрушки";0;0
4317;4630662;;;;80256;"Эргономика рабочего места";0;0
1288;4630668;;;;152458;Дзеркала;0;0
5622;4630674;;;;83850;"Уцінені графічні планшети";0;0
5620;4630680;;;;96632;"Уцінені відеокарти";0;0
5613;4630686;;;;96632;"Уцінене мережеве обладнання";0;0
5625;4630692;;;;96632;"Уцінені жорсткі диски, SSD";0;0
5631;4630698;;;;96632;"Уцінені корпуси";0;0
5626;4630704;;;;96632;"Уцінені звукові карти";0;0
5644;4630710;;;;96632;"Уцінені системи охолодження, блоки живлення";0;0
5645;4630716;;;;96632;"Уцінені стабілізатори напруги, ДБЖ";0;0
5632;4630722;;;;96632;"Уцінені материнські плати";0;0
5606;4630728;;;;96632;"Уцінена оперативна пам'ять";0;0
5637;4630734;;;;96632;"Уцінені оптичні приводи";0;0
5642;4630740;;;;96632;"Уцінені процесори";0;0
1564;4630752;;;;724004;"Кольца солитеры (одинарники)";0;0
1558;4630758;;;;724004;"Кольца для годовщин/юбилеев";0;0
3126;4630764;;;;4630454;"Кермове керування";0;0
3127;4630770;;;;4630764;"Кермові рейки та механізми";0;0
2375;4630776;;;;4630764;"Насоси та бачки ГПК";0;0
3094;4630800;;;;4630764;"Ремонтні комплекти кермових механізмів";0;0
5358;4630818;;;;4673827;"Сальники автомобільні";0;0
5284;4630854;;;;4630764;"Пильовики кермових тяг";0;0
5741;4631016;;;;4630764;"Шланги та трубки ГПК";0;0
5338;4631034;;;;4630764;"Кермові вали та комплектуючі";0;0
95;4631186;;;;4632152;3D-ручки;0;0
1336;4631200;;;;4265805;"Іграшки для пляжу, пісочниці та ванної";0;0
2790;4631214;;;;4625698;"Підвісні стелі";0;0
5614;4631235;;;;83850;"Уцінене торгове обладнання";0;0
195;4631242;;;;80158;"Акумуляторні пилососи";0;0
3016;4631249;;;;80158;"Пилососи для сухого прибирання";0;0
2149;4631256;;;;80158;"Мийні пилососи";0;0
75;4631263;;;;4654538;"Автомобильные пылесосы";0;0
74;4631263;;;;4654538;"Автомобільні пилососи";0;0
2520;4631270;;;;80158;"Віконні пилососи";0;0
1533;4631298;;;;3803561;"Кнопки керування, кнопкові пости, сигнальні лампи";0;0
1237;4631305;;;;4633609;"Запонки та затискачі для краваток";0;0
4201;4631312;;;;4648752;Шафи;0;0
2312;4631319;;;;4643632;"Набори для вишивання бісером";0;0
2313;4631326;;;;4643632;"Набори для вишивання хрестиком";0;0
2321;4631333;;;;4643632;"Набори алмазної вишивки";0;0
5621;4631347;;;;83850;"Уцінені гаджети та подарунки";0;0
1365;4631354;;;;4648686;"Крісла колісні";0;0
3707;4631365;;;;80192;"Теплові завіси";0;0
1604;4631376;;;;80256;"Комплектуючі для ноутбуків";0;0
1500;4631383;;;;4631376;"Клавіатури для ноутбуків";0;0
1602;4631397;;;;152458;"Комплектуючі для меблів";0;0
1999;4631404;;;;4631376;"Матриці (дисплеї) для ноутбуків";0;0
1983;4631411;;;;4637543;"Маски для сну";0;0
740;4631418;;;;4630454;"Газове обладнання для автомобілів";0;0
1624;4631425;;;;4631418;"Комплекти ГБО";0;0
399;4631432;;;;4631418;"Балони ГБО";0;0
3073;4631446;;;;4631418;"Редуктори ГБО";0;0
4023;4631453;;;;4631418;"Форсунки ГБО";0;0
1593;4631460;;;;4631418;"Комплектуючі ГБО";0;0
3088;4631467;;;;4631418;"Ремкомплекти ГБО";0;0
2275;4631502;;;;4631418;"Мультиклапани ГБО";0;0
1503;4631509;;;;4631418;"Клапани ГБО";0;0
3778;4631516;;;;4648686;"Товари для реабілітації та гігієни";0;0
868;4631523;;;;753814;"Декоративные шкатулки";0;0
1393;4631530;;;;1230965;"Инструменты для сетевого оборудования";0;0
1654;4631537;;;;1230965;Конектори;0;0
1424;4631544;;;;1230965;"Кабельные стяжки";0;0
3062;4631551;;;;1230965;"Расходные материалы для сетевого оборудования";0;0
1916;4631558;;;;1230965;"Лицевые панели";0;0
2099;4631565;;;;1230965;"Модулі для патч-панелей";0;0
2650;4631572;;;;1230965;Патч-корди;0;0
655;4631579;;;;4631882;"Розгалужувачі відеосигналу";0;0
2651;4631586;;;;1230965;Патч-панелі;0;0
2018;4631616;;;;4630013;"Меблеві ручки та гачки";0;0
1765;4631623;;;;4630013;"Кріпильна фурнітура";0;0
2690;4631630;;;;4630013;Петлі;0;0
2427;4631637;;;;4630013;"Ніжки, ролики, опори";0;0
2856;4631644;;;;4630013;"Тримачі для полиць";0;0
2059;4631651;;;;4630013;Механізми;0;0
3971;4631658;;;;4630013;Фасади;0;0
1234;4631665;;;;4630013;"Замки меблеві";0;0
3032;4631672;;;;4630013;"Розсувні системи";0;0
2361;4631679;;;;4630013;"Наповнення та фурнітура для кухонь";0;0
2563;4631693;;;;4630013;"Освітлення для меблів";0;0
2017;4631700;;;;4631616;"Меблеві ручки";0;0
2013;4631707;;;;4631616;"Меблеві гачки";0;0
2057;4631714;;;;4631623;Металовироби;0;0
3594;4631721;;;;4631623;Стяжки;0;0
2015;4631728;;;;4631637;"Меблеві опори";0;0
2527;4631735;;;;4631637;"Опори для столів";0;0
3115;4631742;;;;4631637;"Меблеві ролики";0;0
2855;4631749;;;;4631644;"Тримачі для полиць";0;0
2335;4631756;;;;4631644;Навіси;0;0
721;4631763;;;;4631651;"Висувні механізми";0;0
2833;4631770;;;;4631651;"Підіймальні механізми";0;0
1454;4631777;;;;4631679;Карго;0;0
1689;4631784;;;;4631679;"Кошики та відра";0;0
3628;4631791;;;;4631679;"Сушарки для посуду";0;0
1930;4631798;;;;4631679;Лотки;0;0
355;4631805;;;;4630013;"Антиковзні килимки";0;0
4125;4631812;;;;4630013;Цоколі;0;0
1846;4631826;;;;4630013;"Кухонні плінтуси";0;0
1211;4631833;;;;4631623;Заглушки;0;0
704;4631840;;;;81203;"Все для більярду";0;0
183;4631847;;;;4645872;Aвточохли;0;0
994;4631854;;;;2394297;"Дренажні системи";0;0
1272;4631875;;;;4625710;"Затиральні суміші (Фуга)";0;0
656;4631882;;;;237067;"Відеорозгалужувачі і відеокомутатори";0;0
659;4631889;;;;4631882;"Подовжувачі сигналів";0;0
2140;4631896;;;;4648566;Мототовари;0;0
2145;4631903;;;;4652026;Мотошоломи;0;0
1557;4631910;;;;753634;"Кольца для годовщин/юбилеев";0;0
1563;4631917;;;;753634;"Кольца солитеры (одинарники)";0;0
4169;4631921;;;;4630220;"Шапки, шарфы и перчатки";0;0
2317;4631928;;;;3973653;"Наборы для новорожденных";0;0
2051;4631935;;;;4663213;Металорукави;0;0
3352;4631942;;;;4630100;"Системы хранения данных";0;0
3712;4631949;;;;4639424;"Ізоляційні матеріали";0;0
3203;4631956;;;;4631693;"Світильники для меблів";0;0
2016;4631963;;;;4631693;"Мебельные розетки";0;0
1423;4631970;;;;4631693;"Кабельные каналы";0;0
620;4631977;;;;4631679;"Вентиляційні решітки для меблів";0;0
2360;4631984;;;;4630013;"Наповнення та фурнітура для гардеробів";0;0
1915;4631991;;;;4631984;Ліфти;0;0
2854;4631998;;;;4631984;"Полиці та вішаки";0;0
3019;4632005;;;;4625084;"Засоби для виведення плям та відбілювачі";0;0
1653;4632012;;;;4625084;"Кондиціонери для білизни";0;0
356;4632019;;;;4625084;"Антистатики, засоби для прасування, підкрохмалювачі";0;0
4910;4632026;;;;4625084;Барвники;0;0
3487;4632033;;;;4625091;"Засоби для посудомийних машин";0;0
2150;4632040;;;;4625091;"Мийні засоби";0;0
2559;4632068;;;;4625077;"Освіжувачі повітря";0;0
3483;4632075;;;;4625077;"Засоби для миття вікон";0;0
3496;4632089;;;;4625077;"Засоби для чищення килимів та м'яких меблів";0;0
3484;4632096;;;;4625077;"Засоби для миття підлог";0;0
3550;4632103;;;;4625084;"Пральні засоби";0;0
3104;4632117;;;;102912;Малювання;0;0
2354;4632124;;;;102912;"Наклейки, стикери, тату";0;0
1341;4632131;;;;102912;"Виготовлення прикрас";0;0
2102;4632138;;;;102912;Мозаїки;0;0
3035;4632145;;;;102912;"Різні набори для дитячої творчості";0;0
3682;4632152;;;;102912;"Творчість у 3D";0;0
359;4632159;;;;102912;"Аплікації та вироби з паперу";0;0
1892;4632166;;;;102912;Ліплення;0;0
728;4632173;;;;102912;Вишивання;0;0
1340;4632180;;;;102912;"Виготовлення іграшок";0;0
2754;4632187;;;;102912;"Плетіння декору та аксесуарів";0;0
4196;4632194;;;;102912;"Шиття та в'язання";0;0
3372;4632201;;;;102912;"Скрапбукінг і кардмейкінг";0;0
871;4632208;;;;102912;"Декупаж та розпис";0;0
2294;4632747;;;;4627659;"М'ясні консерви";0;0
2803;4632754;;;;4642712;"Підкрилки (локери)";0;0
2114;4632768;;;;4624997;"Молочні продукти";0;0
4039;4632831;;;;4627659;"Фруктовые концентраты";0;0
1386;4632848;;;;4632873;"Інструментальні меблі";0;0
2297;4632859;;;;4643416;М'ясо;0;0
286;4632860;;;;4638631;"Аксесуари для систем нагрівання тютюну";0;0
1387;4632873;;;;3423154;"Інструментальні меблі та ложементи";0;0
1924;4632881;;;;4632873;Ложементи;0;0
667;4632889;;;;4672478;"Вінілові платівки";0;0
1435;4632897;;;;4626923;"Кальяни та аксесуари";0;0
2849;4632905;;;;4659755;Поліграфія;0;0
2280;4632913;;;;3520929;"Мурашині ферми";0;0
1409;4632937;;;;248659;"Штучні ялинки";0;0
1410;4632945;;;;248659;"Штучні сосни";0;0
2823;4632953;;;;248659;"Підставки та покривала для ялинок";0;0
1363;4632977;;;;4627659;Ікра;0;0
3708;4632993;;;;80079;"Теплові насоси";0;0
2358;4633001;;;;4624997;Напої;0;0
3427;4633009;;;;4627659;"Соуси та олія";0;0
1648;4633017;;;;4624997;"Кондитерські вироби";0;0
1658;4633041;;;;4627659;Консервація;0;0
3691;4633057;;;;4642984;"Візки для супермаркетів";0;0
3690;4633065;;;;4640752;Візки;0;0
3362;4633073;;;;4633065;"Складські візки";0;0
3335;4633081;;;;4631984;"Система Joker";0;0
2416;4633097;;;;368610;"Новорічний декор для інтер'єру";0;0
2410;4633105;;;;368610;"Новорічні іграшки";0;0
2409;4633121;;;;368610;"Новорічні вінки і композиції";0;0
2419;4633129;;;;368610;"Новорічний вуличний декор";0;0
3292;4633137;;;;80260;"Серпантин, конфеті, хлопавки";0;0
1021;4633145;;;;4633105;"Ялинкові іграшки";0;0
631;4633153;;;;4633105;"Верхівки на ялинку";0;0
1022;4633161;;;;4633105;"Кулі на ялинку";0;0
971;4633169;;;;4633105;"Дощик на ялинку";0;0
2090;4633185;;;;4633105;Мішура;0;0
560;4633193;;;;4633105;"Намисто на ялинку";0;0
3112;4633201;;;;4633121;"Різдвяні вінки";0;0
859;4633209;;;;4633121;"Декоративні гілки";0;0
4069;4633217;;;;4633121;"Хвойні гірлянди";0;0
2411;4633225;;;;4633121;"Новорічні композиції";0;0
1888;4633233;;;;4633105;"Стрічка на ялинку";0;0
1414;4633265;;;;4633097;"Штучний сніг";0;0
2412;4633273;;;;4633097;"Новорічні наклейки";0;0
2414;4633297;;;;4633097;"Новорічні фігурки";0;0
2417;4633305;;;;4633097;"Новорічний декор на стіну";0;0
